Workspace,Domain,Recommended Markdown,Purpose,Owner,Priority,Dependencies,Completion Criteria
The Agency Client. Drafts,Client,The Agency Client. Drafts\09_Validation\CLIENT_VALIDATION_GATES.md,"Promote validation into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Validation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\10_Observability\CLIENT_OBSERVABILITY_DASHBOARD_SPEC.md,"Promote observability into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Observability is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\10_Observability\CLIENT_INFORMATION_STORAGE_AND_PERSISTENCE_MAP.md,"Promote information storage into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Information Storage is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\11_Memory\CLIENT_HISTORICAL_MEMORY_LOG.md,"Promote historical memory into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\11_Memory\CLIENT_OPERATIONAL_MEMORY_LOG.md,"Promote operational memory into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Operational Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\11_Memory\CLIENT_DECISION_LOG.md,"Promote decision memory into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium-High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Decision Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\11_Memory\CLIENT_EXECUTION_LOG.md,"Promote execution memory into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\12_Learning\CLIENT_LEARNING_LOOP_PROTOCOL.md,"Promote learning systems into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium-High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Governance\CLIENT_ENTERPRISE_CONTROLS.md,"Promote enterprise controls into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium-High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\06_Automation\CLIENT_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"Promote automation into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium-High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Governance\CLIENT_SECURITY_AND_ACCESS_POLICY.md,"Promote security into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\13_Resources\CLIENT_RESOURCE_AND_CAPACITY_MODEL.md,"Promote resources into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\14_Knowledge\CLIENT_KNOWLEDGE_GRAPH_INDEX.md,"Promote knowledge into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\15_Change\CLIENT_CHANGE_CONTROL_PROTOCOL.md,"Promote change management into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\15_Change\CLIENT_VERSIONING_AND_RELEASE_LOG.md,"Promote versioning into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium-High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\16_Recovery\CLIENT_RECOVERY_AND_FALLBACK_PLAN.md,"Promote recovery into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Foundation\CLIENT_INITIATIVE_PORTFOLIO.md,"Promote strategic planning into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Medium,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\17_Evolution\CLIENT_EVOLUTION_ROADMAP.md,"Promote evolution into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\18_Completion\CLIENT_COMPLETION_CRITERIA.md,"Promote completion into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Foundation\MANAGEMENT_MISSION_VISION_OBJECTIVES.md,"Promote intent into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Intent is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Foundation\MANAGEMENT_STRATEGIC_ROADMAP.md,"Promote strategy into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Strategy is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Governance\MANAGEMENT_OPERATING_CONSTITUTION.md,"Promote constitution into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Constitution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Governance\MANAGEMENT_GOVERNANCE_CHARTER_AND_RACI.md,"Promote governance into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Governance is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\01_Orchestration\MANAGEMENT_ORCHESTRATION_ENGINE.md,"Promote orchestration into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Orchestration is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Workspace_Intelligence_Inventory\MANAGEMENT_SOURCE_INTELLIGENCE_REGISTER.md,"Promote workspace intelligence into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Workspace Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Workspace_Intelligence_Inventory\MANAGEMENT_SEPARATION_DELIVERY_MAP.md,"Promote separation intelligence into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Separation Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\02_Domain_Intelligence\MANAGEMENT_ONTOLOGY_AND_DOMAIN_REGISTRY.md,"Promote domain intelligence into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Domain Intelligence is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\03_Registries\MANAGEMENT_MASTER_REGISTRY.md,"Promote registries into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Registries is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\01_Architecture\MANAGEMENT_OPERATING_ARCHITECTURE.md,"Promote architecture into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Architecture is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\04_State\MANAGEMENT_STATE_MODEL_AND_STATUS_BOARD.md,"Promote state management into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management State Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\05_Execution\MANAGEMENT_EXECUTION_PLAYBOOK.md,"Promote execution into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Execution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\05_Execution\MANAGEMENT_WORKFLOW_CATALOG.md,"Promote workflows into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Workflows is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\06_Automation\MANAGEMENT_AGENT_REGISTRY.md,"Promote agents into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Agents is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\06_Automation\MANAGEMENT_TOOL_AND_CONNECTOR_REGISTRY.md,"Promote tools into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Tools is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\07_Schemas\MANAGEMENT_DATA_CONTRACTS_AND_SCHEMAS.md,"Promote schemas into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Schemas is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\07_Schemas\MANAGEMENT_EVENT_CATALOG.md,"Promote events into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Events is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\08_Artifacts\MANAGEMENT_ARTIFACT_CATALOG.md,"Promote artifacts into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Artifacts is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Governance\MANAGEMENT_OWNERSHIP_RACI.md,"Promote ownership into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Ownership is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\09_Validation\MANAGEMENT_VALIDATION_GATES.md,"Promote validation into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Validation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\10_Observability\MANAGEMENT_OBSERVABILITY_DASHBOARD_SPEC.md,"Promote observability into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Observability is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\10_Observability\MANAGEMENT_INFORMATION_STORAGE_AND_PERSISTENCE_MAP.md,"Promote information storage into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Information Storage is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\11_Memory\MANAGEMENT_HISTORICAL_MEMORY_LOG.md,"Promote historical memory into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\11_Memory\MANAGEMENT_OPERATIONAL_MEMORY_LOG.md,"Promote operational memory into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Operational Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\11_Memory\MANAGEMENT_DECISION_LOG.md,"Promote decision memory into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Decision Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\11_Memory\MANAGEMENT_EXECUTION_LOG.md,"Promote execution memory into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\12_Learning\MANAGEMENT_LEARNING_LOOP_PROTOCOL.md,"Promote learning systems into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Governance\MANAGEMENT_ENTERPRISE_CONTROLS.md,"Promote enterprise controls into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\06_Automation\MANAGEMENT_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"Promote automation into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium-High,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Draft 1.2,Management,The Agency Draft 1.2\00_Governance\MANAGEMENT_SECURITY_AND_ACCESS_POLICY.md,"Promote security into the authoritative Management OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Management OS Owner / Agency Strategy Lead,Medium,"Upstream: All domain intelligence, finance, market reality, client outcomes, founder direction. Downstream: All domains, governance, resource allocation, cadence, roadmap, risk management.","Management Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
