Workspace,Domain,Document Name,Relative Path,Extension,Word Count,Layer Assignment,Purpose,Strategic Function,Automation Potential,Risk Factors
Branding Drafts,Branding,Building Branding Knowledge. Draft 18.docx,Branding Drafts\Building Branding Knowledge. Draft 18.docx,.docx,704,"Branding + Sector, Automation, Marketing","Contributes reusable Branding knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Building Pre-Brand Audience. Draft 34.docx,Branding Drafts\Building Pre-Brand Audience. Draft 34.docx,.docx,1300,"Branding + Marketing, Sector, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Cultural Aglinment in Branding. Draft 24.docx,Branding Drafts\Cultural Aglinment in Branding. Draft 24.docx,.docx,2340,"Branding + Marketing, Management, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Evolving Dynamic Branding. Draft 21.docx,Branding Drafts\Evolving Dynamic Branding. Draft 21.docx,.docx,1676,"Branding + Marketing, Management, Sector","Contributes reusable Branding knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Legal Strucure in Branding. Draft 29.docx,Branding Drafts\Legal Strucure in Branding. Draft 29.docx,.docx,1521,"Branding + Legal, Management, Marketing","Creates control rules that protect Branding execution from trust, legal, and operational risk.",Architecture / system map; Governance / risk control; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Positioning in Branding. Draft 32.docx,Branding Drafts\Positioning in Branding. Draft 32.docx,.docx,1454,"Branding + Sector, Marketing, Management","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Production in Branding. Draft 30.docx,Branding Drafts\Production in Branding. Draft 30.docx,.docx,631,"Branding + Marketing, Automation, Management","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Psychographics in Branding. Draft 27.docx,Branding Drafts\Psychographics in Branding. Draft 27.docx,.docx,1562,"Branding + Marketing, Management, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Sector Intelligence in Branding Draft 19.docx,Branding Drafts\Sector Intelligence in Branding Draft 19.docx,.docx,1585,"Branding + Sector, Management, Finance","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,Medium,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Social Media in Branding. Draft 37.docx,Branding Drafts\Social Media in Branding. Draft 37.docx,.docx,815,"Branding + Marketing, Automation, Operations","Contributes reusable Branding knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Automation / agent runtime; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,System Architecture ENhancement. Draft 40.docx,Branding Drafts\System Architecture ENhancement. Draft 40.docx,.docx,1936,"Automation + Operations, Management, Branding","Positions Automation components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Branding Drafts,Branding,Translation Layer in Branding. Draft 7.docx,Branding Drafts\Translation Layer in Branding. Draft 7.docx,.docx,2081,"Branding + Marketing, Management, Automation","Contributes reusable Branding knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Types of branding. Draft 3.docx,Branding Drafts\Types of branding. Draft 3.docx,.docx,1511,"Branding + Automation, Offer, Client","Contributes reusable Branding knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Governance / risk control; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Branding Drafts,Branding,Visual Design in Branding. Draft 5.docx,Branding Drafts\Visual Design in Branding. Draft 5.docx,.docx,2105,"Branding + Management, Automation, Marketing","Contributes reusable Branding knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Branding in the Vision -> Strategy -> System -> Workflow chain.,High,"generic output, narrative drift, visual inconsistency, unproven claims"
Financial Drafts,Finance,Business Structure Insights. Draft 13.docx,Financial Drafts\Business Structure Insights. Draft 13.docx,.docx,2311,"Finance + Automation, Management, Hiring","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Cash Flow Engineering Sytem. Draft 4.docx,Financial Drafts\Cash Flow Engineering Sytem. Draft 4.docx,.docx,3089,"Finance + Automation, Management, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Business Finance System. Draft 2.docx,Financial Drafts\Elite Business Finance System. Draft 2.docx,.docx,2522,"Finance + Automation, Management, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Business Financial System. Draft 11.docx,Financial Drafts\Elite Business Financial System. Draft 11.docx,.docx,2556,"Finance + Automation, Management, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Capital Allocation. Draft 6.docx,Financial Drafts\Elite Capital Allocation. Draft 6.docx,.docx,2868,"Finance + Automation, Management, Hiring",Provides agent/runtime instructions or integration contracts for automating Finance work.,Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Financial  Architure. Draft 3.docx,Financial Drafts\Elite Financial  Architure. Draft 3.docx,.docx,2717,"Finance + Automation, Management, Legal","Positions Finance components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Intelligence asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Financial Stratergy.docx,Financial Drafts\Elite Financial Stratergy.docx,.docx,2367,"Finance + Automation, Management, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Financial System.docx,Financial Drafts\Elite Financial System.docx,.docx,3097,"Finance + Management, Automation, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Tax Compliance Systems. Draft 8.docx,Financial Drafts\Elite Tax Compliance Systems. Draft 8.docx,.docx,2898,"Finance + Legal, Management, Automation","Creates control rules that protect Finance execution from trust, legal, and operational risk.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Elite Unit Economics. Draft 5.docx,Financial Drafts\Elite Unit Economics. Draft 5.docx,.docx,2939,"Automation + Finance, Offer, Client","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Financial Drafts,Finance,Financial Execution Mapping.v1.docx,Financial Drafts\Financial Execution Mapping.v1.docx,.docx,1682,"Finance + Automation, Client, Management",Turns Finance intelligence into repeatable operating steps.,Vision doctrine; Architecture / system map; Execution workflow; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Financial Operating System. Draft 1.docx,Financial Drafts\Financial Operating System. Draft 1.docx,.docx,1428,"Finance + Automation, Legal, Client","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Financial Vision. Finance v1.docx,Financial Drafts\Financial Vision. Finance v1.docx,.docx,1059,"Finance + Management, Automation, Client",Defines the long-range doctrine and intent for the Finance layer.,Vision doctrine; Architecture / system map; Execution workflow; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,plugin.json,Financial Drafts\finos-plugin\.codex-plugin\plugin.json,.json,97,"Finance + Automation, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Intelligence asset; Governance / risk control; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,.env.example,Financial Drafts\finos-plugin\.env.example,.example,34,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,.gitignore,Financial Drafts\finos-plugin\.gitignore,[none],0,Finance + Automation,"Preserves reusable Finance source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,Medium,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,.mcp.json,Financial Drafts\finos-plugin\.mcp.json,.json,22,Finance + Automation,Provides agent/runtime instructions or integration contracts for automating Finance work.,Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,schema.sql,Financial Drafts\finos-plugin\database\schema.sql,.sql,1842,"Finance + Automation, Client, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,docker-compose.yml,Financial Drafts\finos-plugin\docker-compose.yml,.yml,42,Finance + Automation,"Preserves reusable Finance source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,agent-prompts.md,Financial Drafts\finos-plugin\docs\agent-prompts.md,.md,478,"Finance + Automation, Legal, Hiring",Provides agent/runtime instructions or integration contracts for automating Finance work.,Execution workflow; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,api-contracts.md,Financial Drafts\finos-plugin\docs\api-contracts.md,.md,267,"Finance + Automation, Legal, Client",Provides agent/runtime instructions or integration contracts for automating Finance work.,Execution workflow; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,architecture.md,Financial Drafts\finos-plugin\docs\architecture.md,.md,446,"Finance + Automation, Legal, Management","Positions Finance components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,automation-catalog.md,Financial Drafts\finos-plugin\docs\automation-catalog.md,.md,254,"Finance + Automation, Legal, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Execution workflow; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,deployment.md,Financial Drafts\finos-plugin\docs\deployment.md,.md,159,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Measurement / KPI asset; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,integrations.md,Financial Drafts\finos-plugin\docs\integrations.md,.md,198,"Finance + Automation, Client, Marketing","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,module-map.md,Financial Drafts\finos-plugin\docs\module-map.md,.md,251,"Finance + Automation, Legal, Management","Positions Finance components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,observability.md,Financial Drafts\finos-plugin\docs\observability.md,.md,170,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Execution workflow; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,security.md,Financial Drafts\finos-plugin\docs\security.md,.md,191,"Finance + Automation, Hiring","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,source-intelligence.md,Financial Drafts\finos-plugin\docs\source-intelligence.md,.md,655,"Finance + Automation, Management, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,workflows.md,Financial Drafts\finos-plugin\docs\workflows.md,.md,339,"Finance + Automation, Legal, Client","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,package.json,Financial Drafts\finos-plugin\package.json,.json,72,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,README.md,Financial Drafts\finos-plugin\README.md,.md,355,"Finance + Automation, Legal, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\ai-agents\index.ts,.ts,573,"Finance + Automation, Legal, Client","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\allocation-engine\index.ts,.ts,255,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,application.ts,Financial Drafts\finos-plugin\src\api-layer\application.ts,.ts,438,"Finance + Automation, Legal, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Measurement / KPI asset; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,contracts.ts,Financial Drafts\finos-plugin\src\api-layer\contracts.ts,.ts,633,"Finance + Automation, Legal, Client","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,http-api.ts,Financial Drafts\finos-plugin\src\api-layer\http-api.ts,.ts,174,"Finance + Automation, Legal, Client",Provides agent/runtime instructions or integration contracts for automating Finance work.,Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,mcp-server.ts,Financial Drafts\finos-plugin\src\api-layer\mcp-server.ts,.ts,188,"Finance + Automation, Marketing, Legal",Provides agent/runtime instructions or integration contracts for automating Finance work.,Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\audit-system\index.ts,.ts,133,Finance + Automation,"Preserves reusable Finance source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,bootstrap.ts,Financial Drafts\finos-plugin\src\bootstrap.ts,.ts,11,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\cashflow-engine\index.ts,.ts,258,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\compliance-engine\index.ts,.ts,110,"Finance + Automation, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\core-ledger\index.ts,.ts,345,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\dashboard-system\index.ts,.ts,286,"Finance + Automation, Operations, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Vision doctrine; Execution workflow; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\event-bus\index.ts,.ts,216,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\financial-governance\index.ts,.ts,233,"Finance + Automation, Hiring, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\forecasting-engine\index.ts,.ts,153,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\integrations\index.ts,.ts,93,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\profitability-engine\index.ts,.ts,127,"Finance + Automation, Client, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\reporting-system\index.ts,.ts,197,"Finance + Legal, Automation, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Execution workflow; Governance / risk control; Measurement / KPI asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\risk-engine\index.ts,.ts,271,"Finance + Client, Automation, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\rules-engine\index.ts,.ts,328,"Finance + Automation, Client, Legal","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Measurement / KPI asset; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,money.ts,Financial Drafts\finos-plugin\src\shared\money.ts,.ts,179,Finance + Automation,"Preserves reusable Finance source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,types.ts,Financial Drafts\finos-plugin\src\shared\types.ts,.ts,571,"Finance + Automation, Legal, Client","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\treasury-system\index.ts,.ts,218,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Execution workflow; Governance / risk control; Automation / agent runtime; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,index.ts,Financial Drafts\finos-plugin\src\workflows\index.ts,.ts,192,"Finance + Automation, Legal, Management","Contributes reusable Finance knowledge, context, or operating doctrine.",Governance / risk control; Automation / agent runtime; SOP / procedure; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,engine-smoke.test.mjs,Financial Drafts\finos-plugin\tests\engine-smoke.test.mjs,.mjs,110,Finance + Automation,"Contributes reusable Finance knowledge, context, or operating doctrine.",Automation / agent runtime; Financial control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,tsconfig.json,Financial Drafts\finos-plugin\tsconfig.json,.json,32,Finance + Automation,"Preserves reusable Finance source intelligence, runtime support, or technical implementation detail.",Reference / source asset; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Institutional Capital Stratergy. Draft 7.docx,Financial Drafts\Institutional Capital Stratergy. Draft 7.docx,.docx,2803,"Finance + Automation, Management, Legal",Provides agent/runtime instructions or integration contracts for automating Finance work.,Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Institutional Scaling Architure. Draft 10.docx,Financial Drafts\Institutional Scaling Architure. Draft 10.docx,.docx,2944,"Finance + Automation, Management, Legal","Positions Finance components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Finance in the Vision -> Strategy -> System -> Workflow chain.,High,"liquidity blindness, bad allocation, compliance gaps, financial state outside ledger"
Financial Drafts,Finance,Strategic Intelligence System. Draft 14.docx,Financial Drafts\Strategic Intelligence System. Draft 14.docx,.docx,2255,"Automation + Operations, Management, Finance","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
The Agency Client. Drafts,Client,Audience navigation in a Client. Draft 19.docx,The Agency Client. Drafts\Audience navigation in a Client. Draft 19.docx,.docx,626,"Client + Branding, Marketing, Offer","Contributes reusable Client knowledge, context, or operating doctrine.",Measurement / KPI asset; Automation / agent runtime; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
